Ordem,Timestamp,Valor,Saldo,Sinal,Saldo_norm,Valor_norm
Hold,2019-07-10 02:00:00,5.8976,1147.6026155882728,Hold,1147.6026155882726,943.2990515186899
Hold,2019-07-10 03:00:00,5.8756,1143.3216779962113,Hold,1143.321677996211,939.7802338414295
Hold,2019-07-10 04:00:00,5.8533,1138.9823639824397,Hold,1138.9823639824394,936.2134322867518
Hold,2019-07-10 05:00:00,5.8505,1138.4375173798137,Hold,1138.4375173798135,935.7655827641914
Hold,2019-07-10 06:00:00,5.8469,1137.7370003192946,Hold,1137.7370003192943,935.189776235185
Hold,2019-07-10 07:00:00,5.808,1130.1675243042405,Hold,1130.1675243042403,928.9678667967563
Hold,2019-07-10 08:00:00,5.812,1130.945876593706,Hold,1130.9458765937059,929.6076518289856
Hold,2019-07-10 09:00:00,5.8156,1131.6463936542252,Hold,1131.646393654225,930.1834583579916
Hold,2019-07-10 10:00:00,5.823,1133.0863453897368,Hold,1133.0863453897364,931.3670606676156
Hold,2019-07-10 11:00:00,5.8223,1132.9501337390805,Hold,1132.95013373908,931.2550982869755
Hold,2019-07-10 12:00:00,5.8285,1134.1565797877522,Hold,1134.1565797877515,932.2467650869307
Hold,2019-07-10 13:00:00,5.8141,1131.3545115456755,Hold,1131.3545115456748,929.9435389709057
Stop-Loss,2019-07-10 14:00:00,5.3711,1045.151995487346,SL 5.0% hit,1045.1519954873454,859.0873466515251
Buy,2019-07-21 00:00:00,4.3237,1045.151995487346,Sinal: Compra,1045.1519954873454,691.5596359623166
Hold,2019-07-21 01:00:00,4.3422,1047.525733763799,Hold,1047.5257337637981,694.5186417363766
Hold,2019-07-21 02:00:00,4.2418,1023.304927796804,Hold,1023.3049277968031,678.4600374274243
Hold,2019-07-21 03:00:00,4.2319,1020.9166212323297,Hold,1020.9166212323288,676.8765694726571
Hold,2019-07-21 04:00:00,4.2646,1028.8052701877155,Hold,1028.8052701877145,682.1068121111305
Hold,2019-07-21 05:00:00,4.2246,1019.1555466948886,Hold,1019.1555466948878,675.7089617888388
Hold,2019-07-21 06:00:00,4.2361,1021.9298421990765,Hold,1021.9298421990757,677.5483437564977
Hold,2019-07-21 07:00:00,4.2288,1020.1687676616353,Hold,1020.1687676616347,676.3807360726794
Hold,2019-07-21 08:00:00,4.2786,1032.1826734102046,Hold,1032.182673410204,684.3460597239325
Hold,2019-07-21 09:00:00,4.2779,1032.0138032490802,Hold,1032.0138032490795,684.2340973432923
Hold,2019-07-21 10:00:00,4.235,1021.6644748030237,Hold,1021.664474803023,677.3724028726346
Hold,2019-07-21 11:00:00,4.2679,1029.6013723758736,Hold,1029.6013723758729,682.6346347627194
Hold,2019-07-21 12:00:00,4.2651,1028.9258917313757,Hold,1028.925891731375,682.1867852401591
